PAYER_NAME,PAYER_AREA,NATIONAL_PAYER_ID,SUBSCRIBER_ID,PAYER_PERSON_ID,SUBSCRIBER_OR_DEPENDENT_INDICATOR,RELATIONSHIP,MEMBER_ID,MEMBER_ID_FAMILY_SEQUENCE_NUMBER,PREVIOUS_MEMBER_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME_SUFFIX,DOB,LAST_4_DIGIT_SSN,GENDER,MARITAL_STATUS,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE,COUNTRY,ZIP_CODE,PHONE_NUMBER_1,PHONE_NUMBER_2,EMAIL_ADDRESS,GROUP_NUMBER,GROUP_NAME,EMPLOYER_NAME,EMPLOYER_SIZE,BUSINESS_MODEL,REASON_FOR_MEDICARE_ENTITLEMENT,COVERAGE_TYPE,FUNDING_MODEL,EMPLOYMENT_STATUS,COBRA_START_DATE,COBRA_END_DATE,NOT_SUBJECT_TO_COB_INDICATOR,NOT_SUBJECT_TO_COB_REASON,INITIAL_COVERAGE_DATE,CURRENT_COVERAGE_START_DATE,COVERAGE_EXPIRED_DATE,ESRD_COORDINATION_PERIOD_START_DATE,ESRD_COORDINATION_PERIOD_END_DATE,EXISTING_COB_PAYER_NAME,EXISTING_COB_NATIONAL_PAYER_ID,EXISTING_COB_SUBSCRIBER_ID,EXISTING_COB_SUBSCRIBER_FIRST_NAME,EXISTING_COB_SUBSCRIBER_LAST_NAME,EXISTING_COB_SUBSCRIBER_DOB,EXISTING_COB_SUBSCRIBER_EMPLOYMENT_STATUS,EXISTING_COB_RELATIONSHIP,EXISTING_COB_MEMBER_ID,EXISTING_COB_FAMILY_SEQUENCE_NUMBER,EXISTING_COB_FIRST_NAME,EXISTING_COB_LAST_NAME,EXISTING_COB_DOB,EXISTING_COB_GROUP_NAME,EXISTING_COB_MEMBER_EMPLOYMENT_STATUS,EXISTING_COB_BUSINESS_MODEL,EXISTING_COB_COVERAGE_TYPE,EXISTING_COB_INITIAL_COVERAGE_DATE,EXISTING_COB_CURRENT_COVERAGE_START_DATE,EXISTING_COB_COVERAGE_EXPIRED_DATE,COB_STATE,COVERAGE_OVERLAP_START_DATE,COVERAGE_OVERLAP_END_DATE,EXISTING_COB_VERIFY_DATE,EXISTING_COB_INDICATOR,EXISTING_COB_CODE,PAYER_PRIMACY,COB_CLASSIFICATION_INDICATOR,PRIMACY_DETERMINATION_CODE
LongSage,COB04WK2PBM,1245319599,647090889P1,,2,2,647090890P1,,,Mark,,Crosby,,20000428,8326,2,0,9630 Mark Isle Apt. 442,,Lake Curtis,GA,,72414,1001126747,,paul25@yahoo.com,GRP01024,GMedicPlus,,,3,1,AL,2,,,,,,20201221,20210403,20220403,,,Grey Leaf,,350293101P1,Dana,Sweeney,19590719,1.0,1,350293101P1,,Shannon,Ingram,19511213,GMedicPlus,3.0,1,1,20210110,20201231,20211231,WI,20210403,20211231,,,,1,,
LongSage,COB04DIFFGRPNAME,1245319599,218949222P1,,2,1,643917906P1,,,Heather,,Dixon,,19740119,8236,2,2,4083 Johnson Forest,,Tranville,VA,,32746,1001127774,,uburgess@yahoo.com,GRP01023,HealthPro,Davis LLC,0.0,3,2,52,2,,,,,,20170721,20210112,20220112,20210515.0,20220515.0,Caprock,,165500555P1,Claudia,Jones,19980201,1.0,1,165500555P1,,Jonathon,Allen,19520216,HealthPro,3.0,1,35,20210203,20210130,20220130,WV,20210130,20220112,,,,2,,
LongSage,COB04DIFFLASTNAME,1245319599,648246889P1,,2,2,828937136P1,,,Larry,,Harper,,19910713,9686,2,1,USCGC Harper,,South Ashleyport,NY,,91293,1001127445,,amanda11@hotmail.com,GRP01024,GMedicPlus,Miller-Chavez,0.0,3,2,35,0,,,,,,20170606,20210424,20220424,20201215.0,20211215.0,LongSage,,530643431P1,Larry,Harper,19910713,,0,530643431P1,,Larry,Harper,19910713,HealthPro,,1,MH,20210130,20201225,20211225,MT,20210424,20211225,,,,1,,
LongSage,COB04WK2RXID,1245319599,287532224P1,,2,1,432525325P1,,,Noah,,Thornton,,19741212,7507,1,0,8926 Howell Mill,,Port Crystalfort,CA,,8244,1001129734,,anapruitt@yahoo.com,GRP01023,HealthPro,"Gonzalez, Norton and Snyder",1.0,3,1,MH,1,,,,,,20201204,20210206,20220206,20210506.0,20220506.0,LongSage,,761912679P1,Noah,Thornton,19741212,,0,761912679P1,,Noah,Thornton,19741212,GMedicPlus,3.0,1,35,20210222,20210212,20220212,GA,20210212,20220206,,,,1,,
LongSage,COB04WK2EMPSTATUS,1245319599,323095210P1,,1,0,323095210P1,,,Joshua,,Watkins,,19530528,9233,1,2,410 Gonzalez Spring Apt. 241,,Christopherville,NH,,97580,1001128237,,james48@yahoo.com,GRP01024,GMedicPlus,"Cardenas, Casey and Mcdonald",1.0,3,2,MH,2,,,,,,20210221,20210124,20220124,20210110.0,20220110.0,LongSage,,433021791P1,Joshua,Watkins,19530528,,0,433021791P1,,Joshua,Watkins,19530528,HealthPro,,1,35,20201207,20210311,20220311,MN,20210311,20220124,,,,2,,
LongSage,COB03Test1,1245319599,778007472P1,,2,1,243054653P1,,,Jacqueline,,Fletcher,,19650607,8723,1,0,3716 Jason Lakes Suite 309,,North Jeffreystad,CA,,36214,1001126625,,noneill@gmail.com,GRP01024,GMedicPlus,"Brown, Horn and Parsons",2.0,3,1,AL,2,,,,,,20210124,20210112,20220112,,,LongSage,,195581593P1,Jacqueline,Fletcher,19650607,,0,195581593P1,,Jacqueline,Fletcher,19650607,GMedicPlus,,1,88,20201130,20210213,20220213,WY,20210213,20220112,,,,1,,
LongSage,COB04WK2PHARMGRPNBR,1245319599,371680176P1,,2,1,629754532P1,,,Richard,,Duncan,,19820715,3597,1,2,7001 Russell Gardens,,North Joditown,ID,,89176,1001129218,,ginagonzalez@smith.net,GRP01024,GMedicPlus,"Mckinney, Guerrero and Holland",2.0,3,2,35,0,,,,,,20201204,20201212,20211212,20210125.0,20220125.0,Caprock,,538982814P1,Ronald,Melendez,20000524,3.0,1,538982814P1,,Jennifer,Gallagher,19610707,GMedicPlus,3.0,1,1,20210228,20210406,20220406,CA,20210406,20211212,,,,1,,
LongSage,COB04WK2NEWBORN,1245319599,713702066P1,,2,1,578012259P1,,,James,,Perry,,20161122,6014,1,9,93799 Tammy Islands,,Walkertown,TX,,1202,1001127603,,johnsondavid@yahoo.com,GRP01024,GMedicPlus,"Hill, Rangel and Hill",1.0,3,1,35,0,,,,,,20210105,20210116,20220116,,,Cope Health,,796085183P1,Debbie,Daniels,19550119,2.0,1,796085183P1,,Richard,Hill,19741017,GMedicPlus,2.0,1,AL,20210427,20210324,20220324,FL,20210324,20220116,,,,1,,
LongSage,COB04WK2PBM,1245319599,415422247P1,,2,1,520418641P1,,,John,,Mcdaniel,,19910612,6635,2,9,26223 Carey Port,,East Loritown,WY,,87860,1001129256,,ann26@kirk.net,GRP01024,GMedicPlus,Saunders LLC,1.0,3,2,MH,2,,,,,,20210108,20201228,20211228,20210416.0,20220416.0,Aristocrat,,396455756P1,Amy,Cruz,19640725,3.0,1,396455756P1,,Jeffrey,Moss,20191120,HealthPro,1.0,1,35,20210429,20210311,20220311,WA,20210311,20211228,,,,2,,
LongSage,COB04WK2SUBEMPSTATUS,1245319599,848531106P1,,2,1,916307294P1,,,Tiffany,,Nguyen,,19910128,606,2,2,8043 Crawford Meadow Suite 285,,Martinezshire,MI,,90506,1001128542,,campbelljoseph@smith.biz,GRP01024,GMedicPlus,Fitzgerald Ltd,2.0,3,2,35,2,,,,,,20210106,20210214,20220214,20210329.0,20220329.0,Aristocrat,,312131993P1,Timothy,Barrett,19640921,3.0,1,312131993P1,,Eric,Brown,19960409,GMedicPlus,2.0,1,88,20210117,20210216,20220216,VT,20210216,20220214,,,,2,,
LongSage,COB04WK2PHARMGRPNBR,1245319599,400610994P1,,1,0,400610994P1,,,Brianna,,Thompson,,19640126,5270,2,0,314 Tucker Springs,,North Whitney,AL,,85714,1001130458,,tammy22@crawford-white.org,GRP01024,GMedicPlus,Gray-Lyons,2.0,3,2,88,0,,,,,,20210111,20210119,20220119,20201213.0,20211213.0,LongSage,,176564513P1,Brianna,Thompson,19640126,,0,176564513P1,,Brianna,Thompson,19640126,GMedicPlus,,1,AL,20210406,20210129,20220129,ND,20210129,20220119,,,,2,,
LongSage,COB04WK2PRIMACY,1245319599,979336791P1,,1,0,979336791P1,,,Amy,,Rosario,,19510928,4631,2,9,USS Friedman,,Port Melanie,MT,,63304,1001128257,,smithlaura@morgan.org,GRP01023,HealthPro,Brown-Bradley,1.0,3,2,1,2,,,,,,20170425,20201126,20211126,20201218.0,20211218.0,Grey Leaf,,239028972P1,Laura,Wilson,20110707,3.0,1,239028972P1,,Jonathan,Ashley,20031213,GMedicPlus,3.0,1,35,20210309,20210112,20220112,TX,20210112,20211126,,,,2,,
LongSage,COB04WK2PBM,1245319599,234351798P1,,2,1,774103045P1,,,Wanda,,Chang,,19661216,251,2,1,70120 Sean Spurs,,Parkfurt,WA,,51851,1001126986,,lisa66@yahoo.com,GRP01024,GMedicPlus,,,3,2,AL,0,,,,,,20150721,20210224,20220224,20210312.0,20220312.0,Intriq Medical,,466688512P1,Mary,Watson,19750408,3.0,2,466688512P1,,Anthony,Fisher,19890121,GMedicPlus,2.0,1,88,20210401,20210516,20220516,IA,20210516,20220224,,,,1,,
LongSage,COB04Test1,1245319599,743945801P1,,2,1,348351933P1,,,Gina,,Reynolds,,19761125,7473,2,2,Unit 4782 Box 0306,,Thomaston,WA,,30578,1001128610,,christy45@gmail.com,GRP01023,HealthPro,,,3,1,35,0,,,,,,20201222,20210207,20220207,,,LongSage,,721800076P1,Gina,Reynolds,19761125,,0,721800076P1,,Gina,Reynolds,19761125,HealthPro,3.0,1,MH,20210320,20210409,20220409,FL,20210409,20220207,,,,1,,
LongSage,COB04WK2NEWBORN,1245319599,192562938P1,,2,2,486952293P1,,,Catherine,,Stewart,,19991203,1408,2,2,3880 Michael Field,,Lake Ruth,UT,,31594,1001130246,,james37@day.com,GRP01024,GMedicPlus,,,3,1,MH,1,,,,,,20201123,20210324,20220324,,,Grey Leaf,,157612210P1,Brandon,Conley,19550806,2.0,1,157612210P1,,Mary,Martin,19660430,HealthPro,2.0,1,AL,20210324,20210323,20220323,MN,20210324,20220323,,,,1,,
LongSage,COB04WK2OtherPayName,1245319599,513004108P1,,1,0,513004108P1,,,Katherine,,Bolton,,19641015,3312,1,9,616 Jones Road Apt. 206,,East Melanieburgh,NY,,92330,1001128300,,kellilandry@marquez.info,GRP01024,GMedicPlus,Bates Group,0.0,3,2,98,2,,,,,,20210430,20201203,20211203,20210325.0,20220325.0,Aristocrat,,789878653P1,Jamie,Hernandez,19580119,3.0,1,789878653P1,,Janet,Carpenter,20100830,GMedicPlus,2.0,1,MH,20210407,20210428,20220428,MD,20210428,20211203,,,,2,,
LongSage,COB04WK2PBM,1245319599,742740052P1,,1,0,742740052P1,,,Julia,,Mcmillan,,20001125,3925,2,2,3358 Katherine Knolls,,Jameshaven,VT,,90618,1001129790,,michellesmith@gordon-grant.com,GRP01024,GMedicPlus,"Kent, Gutierrez and Mckenzie",0.0,3,2,88,0,,,,,,20210131,20210330,20220330,20201202.0,20211202.0,Grey Leaf,,393901745P1,Kelly,Torres,19980408,3.0,2,393901745P1,,Robert,Martinez,19671019,HealthPro,1.0,1,1,20210213,20210317,20220317,IN,20210330,20220317,,,,2,,
LongSage,COB04WK2OVERLAPEND,1245319599,935984127P1,,2,1,697242620P1,,,Nicole,,Gutierrez,,19631002,9953,1,2,64922 Mueller Fields Suite 821,,North Jamesburgh,WI,,1968,1001127887,,cdavis@gutierrez.com,GRP01024,GMedicPlus,,,3,1,MH,1,,,,,,20201130,20210503,20220503,,,LongSage,,917414314P1,Nicole,Gutierrez,19631002,,0,917414314P1,,Nicole,Gutierrez,19631002,GMedicPlus,,1,88,20201216,20201230,20211230,OH,20210503,20211230,,,,1,,
LongSage,COB04WK2PRIMACYDET,1245319599,757799599P1,,2,2,633733886P1,,,Daniel,,Knight,,19700814,3959,2,1,"PSC 5203, Box 9851",,South Reginaside,AZ,,51016,1001130217,,andrewproctor@watts.com,GRP01023,HealthPro,,,3,1,88,0,,,,,,20210128,20210318,20220318,,,Caprock,,314339381P1,Tina,Schmidt,19750108,1.0,1,314339381P1,,Marilyn,Jordan,20071117,GMedicPlus,3.0,1,35,20210329,20210219,20220219,CA,20210318,20220219,,,,1,,
LongSage,COB04WK2OVERLAPSTART,1245319599,266470707P1,,1,0,266470707P1,,,Nancy,,Davidson,,20060312,5805,1,0,USCGC Schneider,,Vargaston,KS,,24483,1001126875,,joyce41@kirby.com,GRP01024,GMedicPlus,House Group,1.0,3,1,35,2,,,,,,20201219,20210417,20220417,,,Aristocrat,,968948354P1,Brittany,Miller,19580604,1.0,2,968948354P1,,Crystal,Le,19930907,GMedicPlus,3.0,1,MH,20210207,20210211,20220211,KY,20210417,20220211,,,,1,,
LongSage,COB04DIFFGRPNAME,1245319599,980949378P1,,2,1,980949379P1,,,Andrea,,Brooks,,19551214,4315,2,0,13419 Billy Ports Apt. 993,,Kaylaland,NM,,77888,1001126649,,carl35@gmail.com,GRP01024,GMedicPlus,Jackson-Williams,0.0,3,1,AL,1,,,,,,20210516,20201227,20211227,,,Grey Leaf,,874846773P1,Rhonda,Mueller,19730122,2.0,1,874846773P1,,Lori,Wilson,20020626,GMedicPlus,1.0,1,MH,20210510,20210413,20220413,NM,20210413,20211227,,,,1,,
LongSage,COB04WK2SUBID,1245319599,166738972P1,,1,0,166738972P1,,,William,,Jimenez,,20030429,7173,1,0,19141 Reynolds Radial,,Coxton,DE,,27436,1001127648,,angelaatkins@yahoo.com,GRP01023,HealthPro,Williams-Smith,2.0,3,2,AL,1,,,,,,20150224,20210122,20220122,20210226.0,20220226.0,Aristocrat,,770827927P1,Eric,Santos,19911025,3.0,1,770827927P1,,Martin,Griffin,19801205,HealthPro,3.0,1,1,20201202,20201127,20211127,NC,20210122,20211127,,,,2,,
LongSage,COB04WK2PRIMACY,1245319599,735945921P1,,2,2,735945922P1,,,Pamela,,Nolan,,19770526,217,2,1,300 Gomez Circle Apt. 672,,West Kathrynchester,MA,,58146,1001127665,,williamgonzales@adams-carter.com,GRP01024,GMedicPlus,Terrell-Sanford,0.0,3,2,35,1,,,,,,20170309,20210110,20220110,20210330.0,20220330.0,Intriq Medical,,200600252P1,Ashley,Tyler,19621203,1.0,1,200600252P1,,Brett,Curry,20030601,GMedicPlus,1.0,1,1,20210305,20210203,20220203,SD,20210203,20220110,,,,1,,
LongSage,COB04WK2OtherPayName,1245319599,932583218P1,,2,1,694111911P1,,,William,,Bradshaw,,19570509,6697,2,9,117 Keller Inlet,,West Brandonfort,NY,,97527,1001128982,,nathan28@gmail.com,GRP01023,HealthPro,Brown-Jones,2.0,3,2,MH,0,,,,,,20210129,20210122,20220122,20210219.0,20220219.0,LongSage,,895542553P1,William,Bradshaw,19570509,,0,895542553P1,,William,Bradshaw,19570509,GMedicPlus,,1,35,20210302,20201227,20211227,LA,20210122,20211227,,,,2,,
LongSage,COB04WK2CCXD,1245319599,169347228P1,,1,0,169347228P1,,,David,,James,,20201125,1703,1,9,1884 Hunt Extension Suite 946,,New Gabrielshire,IL,,6875,1001127567,,moorecathy@mills.net,GRP01023,HealthPro,Ayala PLC,0.0,3,1,52,1,,,,,,20210121,20210428,20220428,,,LongSage,,394501158P1,David,James,20201125,,0,394501158P1,,David,James,20201125,GMedicPlus,,1,AL,20210423,20210313,20220313,UT,20210428,20220313,,,,2,,
LongSage,COB02Test1,1245319599,293260015P1,,1,0,293260015P1,,,William,,Johnson,,19770411,7498,2,0,511 Wilkins Avenue,,East Lisa,ND,,69975,1001129830,,lindsey90@hotmail.com,GRP01023,HealthPro,,,3,2,35,2,,,,,,20210510,20201227,20211227,20210404.0,20220404.0,Grey Leaf,,541912803P1,Kevin,Anderson,19510924,3.0,1,541912803P1,,Mark,Reid,20150707,GMedicPlus,1.0,1,1,20210108,20210426,20220426,DE,20210426,20211227,,,,2,,
LongSage,COB04Test1,1245319599,740873274P1,,2,2,740873275P1,,,Philip,,Holloway,,20050415,9363,2,0,4297 Kenneth Branch,,Megantown,MN,,40213,1001126536,,zzamora@peters.com,GRP01023,HealthPro,Williams PLC,2.0,3,1,47,2,,,,,,20210306,20201202,20211202,,,Aristocrat,,312603731P1,Michael,Chen,19780104,1.0,2,312603731P1,,Justin,Prince,20131006,GMedicPlus,1.0,1,88,20201212,20201230,20211230,VT,20201230,20211202,,,,2,,
LongSage,COB04WK2DEPEMPSTATUS,1245319599,994693639P1,,1,0,994693639P1,,,Kathryn,,Huerta,,20010703,8472,2,1,9595 Christopher Brooks Apt. 408,,Patrickstad,DE,,47077,1001128486,,william00@gmail.com,GRP01023,HealthPro,"Strickland, Swanson and Rodriguez",0.0,3,2,AL,0,,,,,,20210423,20210131,20220131,20210216.0,20220216.0,Cope Health,,865898735P1,Brittany,Huffman,19570605,2.0,1,865898735P1,,Christina,Faulkner,19581108,HealthPro,1.0,1,35,20210331,20210128,20220128,SC,20210131,20220128,,,,2,,
LongSage,COB01Test1,1245319599,833066925P1,,2,1,833066926P1,,,Gerald,,Taylor,,20181110,7054,2,2,USNV Watson,,Port Ericstad,HI,,34295,1001129466,,englishsharon@williams.com,GRP01024,GMedicPlus,"Moon, Smith and Weaver",2.0,3,1,35,1,,,,,,20210408,20210305,20220305,,,LongSage,,781317967P1,Gerald,Taylor,20181110,,0,781317967P1,,Gerald,Taylor,20181110,HealthPro,,1,1,20201121,20210419,20220419,MT,20210419,20220305,,,,1,,
LongSage,COB04WK2CCXD,1245319599,160684857P1,,1,0,160684857P1,,,Linda,,Estrada,,19920712,2237,2,9,"PSC 7798, Box 5448",,East Rachelberg,MN,,95693,1001128166,,floresjon@yahoo.com,GRP01023,HealthPro,"Ortega, Hendricks and Ross",1.0,3,2,1,2,,,,,,20210112,20210208,20220208,20210115.0,20220115.0,LongSage,,992093069P1,Linda,Estrada,19920712,,0,992093069P1,,Linda,Estrada,19920712,HealthPro,,1,88,20210405,20210325,20220325,VT,20210325,20220208,,,,2,,
LongSage,COB04WK2PHARMGRPNBR,1245319599,663059132P1,,2,1,890052203P1,,,Robert,,Jones,,20070905,6202,2,9,06917 Richard Courts,,Thomasfort,LA,,39367,1001127209,,geraldatkinson@butler.com,GRP01023,HealthPro,,,3,2,33,2,,,,,,20161214,20201126,20211126,20210203.0,20220203.0,Aristocrat,,913264317P1,Michele,Weaver,19830918,2.0,1,913264317P1,,Danny,Schneider,19550322,HealthPro,2.0,1,35,20210412,20210204,20220204,TN,20210204,20211126,,,,1,,
LongSage,COB04WK2CCXD,1245319599,228641506P1,,2,2,228641507P1,,,Raymond,,Hernandez,,19670405,4403,1,1,Unit 2121 Box 7698,,Ronaldberg,VA,,42086,1001126934,,everettsheri@fisher-williams.com,GRP01023,HealthPro,"Dalton, Hayes and Lawson",0.0,3,2,52,1,,,,,,20161004,20210419,20220419,20201222.0,20211222.0,LongSage,,748239732P1,Raymond,Hernandez,19670405,,0,748239732P1,,Raymond,Hernandez,19670405,HealthPro,,1,35,20201211,20210509,20220509,WY,20210509,20220419,,,,1,,
LongSage,COB04DIFFADDLINE1,1245319599,463509103P1,,1,0,463509103P1,,,Tom,,Cooper,,19870421,9126,1,9,51498 Vaughn Meadow,,Reynoldschester,AZ,,97338,1001130463,,nicole67@berry-west.net,GRP01023,HealthPro,,,3,1,MH,2,,,,,,20201207,20210223,20220223,,,LongSage,,707095622P1,Tom,Cooper,19870421,,0,707095622P1,,Tom,Cooper,19870421,GMedicPlus,,1,35,20210430,20210325,20220325,MD,20210325,20220223,,,,1,,
LongSage,COB03Test1,1245319599,408812317P1,,1,0,408812317P1,,,Debra,,Ritter,,20030831,2632,1,1,28665 Nichols Tunnel Apt. 272,,East Jermaineton,LA,,5234,1001126974,,freemannancy@gibson-rose.biz,GRP01024,GMedicPlus,Nelson-Pacheco,0.0,3,1,33,1,,,,,,20210425,20210519,20220519,,,Grey Leaf,,657137098P1,Todd,Hines,20170203,3.0,1,657137098P1,,Trevor,Johnson,19650323,HealthPro,1.0,1,AL,20201226,20210128,20220128,CO,20210519,20220128,,,,1,,
LongSage,COB04WK2EMPSTATUS,1245319599,111403177P1,,1,0,111403177P1,,,Brittany,,Hebert,,19890420,5834,2,9,595 Alejandro Islands,,Andreaside,NH,,45518,1001127581,,hgreer@hotmail.com,GRP01023,HealthPro,Lara PLC,0.0,3,2,AL,0,,,,,,20150829,20210407,20220407,20201229.0,20211229.0,LongSage,,985181279P1,Brittany,Hebert,19890420,,0,985181279P1,,Brittany,Hebert,19890420,GMedicPlus,,1,MH,20210430,20201217,20211217,TX,20210407,20211217,,,,1,,
LongSage,COB04Test1,1245319599,372267624P1,,1,0,372267624P1,,,Brenda,,Serrano,,19930528,929,2,0,8366 Ryan Extension,,North Denisefurt,KY,,57649,1001126601,,scottjacqueline@carter-quinn.com,GRP01023,HealthPro,Morgan Group,1.0,3,1,33,0,,,,,,20201220,20210120,20220120,,,LongSage,,529979692P1,Brenda,Serrano,19930528,,0,529979692P1,,Brenda,Serrano,19930528,HealthPro,,1,88,20210129,20201205,20211205,NY,20210120,20211205,,,,2,,
LongSage,COB04DIFFFIRSTNAME,1245319599,418751384P1,,2,1,418751385P1,,,Linda,,Garcia,,19921221,8348,1,2,30492 Smith Land,,Hoffmanchester,MA,,48849,1001126796,,turnerashley@yahoo.com,GRP01024,GMedicPlus,Calderon Group,0.0,3,2,33,0,,,,,,20160127,20201124,20211124,20210107.0,20220107.0,LongSage,,313318415P1,Linda,Garcia,19921221,,0,313318415P1,,Linda,Garcia,19921221,HealthPro,,1,AL,20210321,20210507,20220507,KY,20210507,20211124,,,,1,,
LongSage,COB04WK2SUBID,1245319599,765141585P1,,1,0,765141585P1,,,Christopher,,Hall,,20130917,3185,2,2,2842 Jennifer Loaf,,South Calvinbury,AR,,66339,1001129512,,dshannon@yahoo.com,GRP01023,HealthPro,"Williams, Anderson and Smith",0.0,3,2,AL,2,,,,,,20201228,20210120,20220120,20210421.0,20220421.0,Grey Leaf,,583705796P1,Alan,Ramsey,19580910,3.0,1,583705796P1,,Jennifer,Davidson,20141003,HealthPro,1.0,1,MH,20210126,20210504,20220504,CT,20210504,20220120,,,,2,,
LongSage,COB04WK2PRIMACYDET,1245319599,370526998P1,,2,1,273141166P1,,,Kevin,,Yoder,,19650604,5022,2,1,910 Scott Flat Suite 522,,Baileyfurt,IL,,37849,1001127827,,jesseleonard@brooks-bauer.net,GRP01023,HealthPro,Hardy PLC,2.0,3,1,35,2,,,,,,20210415,20210104,20220104,,,Intriq Medical,,121799189P1,Anna,Webb,19520421,3.0,2,121799189P1,,Jeffrey,Schmidt,19650220,HealthPro,2.0,1,MH,20210110,20210302,20220302,HI,20210302,20220104,,,,1,,
LongSage,COB04WK2SUBEMPSTATUS,1245319599,391056773P1,,1,0,391056773P1,,,Steven,,Keith,,20110324,3269,2,0,324 Wyatt Underpass,,West Saraland,GA,,47230,1001127921,,zachary85@gmail.com,GRP01023,HealthPro,"Williams, Jones and Perez",2.0,3,1,AL,2,,,,,,20210326,20210412,20220412,,,LongSage,,531519936P1,Steven,Keith,20110324,,0,531519936P1,,Steven,Keith,20110324,HealthPro,,1,1,20210112,20210425,20220425,MT,20210425,20220412,,,,2,,
LongSage,COB04WK2DEPEMPSTATUS,1245319599,371779678P1,,2,1,371779679P1,,,Blake,,Miller,,19690410,4369,1,2,2091 Janet Turnpike,,New Joannefort,AK,,70612,1001130308,,kristenburns@yahoo.com,GRP01023,HealthPro,Ross LLC,1.0,3,1,AL,2,,,,,,20210107,20210201,20220201,,,LongSage,,490184775P1,Blake,Miller,19690410,,0,490184775P1,,Blake,Miller,19690410,HealthPro,,1,1,20210404,20210519,20220519,AZ,20210519,20220201,,,,2,,
LongSage,COB04DIFFFIRSTNAME,1245319599,676483939P1,,1,0,676483939P1,,,Elizabeth,,Mitchell,,19940715,8585,1,2,9751 Carla Forest Apt. 024,,Lake Jennamouth,GA,,9136,1001128626,,ijimenez@yahoo.com,GRP01023,HealthPro,"Silva, Dominguez and Riddle",1.0,3,2,98,0,,,,,,20210327,20210201,20220201,20210313.0,20220313.0,LongSage,,605459953P1,Elizabeth,Mitchell,19940715,,0,605459953P1,,Elizabeth,Mitchell,19940715,GMedicPlus,,1,1,20210207,20210217,20220217,WY,20210217,20220201,,,,2,,
LongSage,COB04WK2CCXD,1245319599,441913585P1,,2,2,877476452P1,,,Elizabeth,,Clayton,,19551125,898,1,9,9335 Daniel Spurs Suite 757,,New Robert,LA,,53954,1001127373,,hpatterson@williams.com,GRP01023,HealthPro,Arellano-Oliver,0.0,3,2,35,1,,,,,,20170329,20210405,20220405,20210419.0,20220419.0,Aristocrat,,605121063P1,Courtney,Camacho,20181126,3.0,2,605121063P1,,Edward,Mason,20060706,HealthPro,1.0,1,1,20210318,20201201,20211201,SC,20210405,20211201,,,,1,,
LongSage,COB04WK2SUBID,1245319599,306819060P1,,1,0,306819060P1,,,Benjamin,,Beasley,,20070408,6589,2,0,813 Teresa Prairie Suite 213,,Alexanderville,SC,,84266,1001127047,,patrickhudson@gmail.com,GRP01023,HealthPro,White-Williams,1.0,3,1,MH,0,,,,,,20210514,20210213,20220213,,,LongSage,,471151543P1,Benjamin,Beasley,20070408,,0,471151543P1,,Benjamin,Beasley,20070408,GMedicPlus,3.0,1,AL,20201202,20210414,20220414,WI,20210414,20220213,,,,1,,
LongSage,COB04WK2NEWBORN,1245319599,958299993P1,,2,1,313075259P1,,,Matthew,,Williams,,19911226,3215,2,0,"PSC 2954, Box 0008",,Coxview,OK,,91398,1001130023,,scottsmith@yahoo.com,GRP01023,HealthPro,Roman Group,2.0,3,1,AL,1,,,,,,20210428,20210330,20220330,,,Aristocrat,,326869381P1,David,Joyce,19600909,1.0,2,326869381P1,,Christina,Hamilton,20110912,HealthPro,1.0,1,88,20201213,20210122,20220122,ID,20210330,20220122,,,,2,,
LongSage,COB04WK2CCXD,1245319599,977570773P1,,1,0,977570773P1,,,Samuel,,Quinn,,19570504,5797,2,0,6364 Robert Valley Suite 211,,Johnstonchester,MO,,56903,1001130297,,timothy82@gmail.com,GRP01023,HealthPro,Pennington Group,1.0,3,1,35,0,,,,,,20210514,20210324,20220324,,,Grey Leaf,,866936955P1,Tracy,Hill,19671103,1.0,2,866936955P1,,Bruce,Vega,19910122,HealthPro,2.0,1,1,20201130,20210209,20220209,DE,20210324,20220209,,,,1,,
LongSage,COB04WK2PBM,1245319599,926775716P1,,1,0,926775716P1,,,Kelly,,Williams,,19510918,8218,2,0,69001 Taylor Walk,,Port Rachel,CA,,74605,1001127933,,millerchristina@yahoo.com,GRP01024,GMedicPlus,"Mccullough, Green and Morrison",2.0,3,1,MH,1,,,,,,20210412,20210428,20220428,20210430.0,20220430.0,Caprock,,519146448P1,Angie,Adams,19620113,3.0,1,519146448P1,,Michael,Roy,19920225,HealthPro,3.0,1,AL,20201204,20210325,20220325,AK,20210428,20220325,,,,1,,
LongSage,COB04WK2OVERLAPSTART,1245319599,881042457P1,,2,2,881042458P1,,,Jennifer,,Gill,,20130617,4651,1,2,0549 Lisa Glen Apt. 341,,Lake Sandramouth,MD,,7208,1001129909,,bshort@gmail.com,GRP01024,GMedicPlus,West-Baker,1.0,3,1,1,1,,,,,,20210403,20210430,20220430,,,Cope Health,,223845580P1,Laura,Cisneros,19600612,2.0,2,223845580P1,,Jamie,Sanders,19530805,GMedicPlus,3.0,1,35,20201122,20210310,20220310,OR,20210430,20220310,,,,1,,
