PAYER_NAME,PAYER_AREA,NATIONAL_PAYER_ID,SUBSCRIBER_ID,PAYER_PERSON_ID,SUBSCRIBER_OR_DEPENDENT_INDICATOR,RELATIONSHIP,MEMBER_ID,MEMBER_ID_FAMILY_SEQUENCE_NUMBER,PREVIOUS_MEMBER_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME_SUFFIX,DOB,LAST_4_DIGIT_SSN,GENDER,MARITAL_STATUS,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE,COUNTRY,ZIP_CODE,PHONE_NUMBER_1,PHONE_NUMBER_2,EMAIL_ADDRESS,GROUP_NUMBER,GROUP_NAME,EMPLOYER_NAME,EMPLOYER_SIZE,BUSINESS_MODEL,REASON_FOR_MEDICARE_ENTITLEMENT,COVERAGE_TYPE,FUNDING_MODEL,EMPLOYMENT_STATUS,COBRA_START_DATE,COBRA_END_DATE,NOT_SUBJECT_TO_COB_INDICATOR,NOT_SUBJECT_TO_COB_REASON,INITIAL_COVERAGE_DATE,CURRENT_COVERAGE_START_DATE,COVERAGE_EXPIRED_DATE,ESRD_COORDINATION_PERIOD_START_DATE,ESRD_COORDINATION_PERIOD_END_DATE,EXISTING_COB_PAYER_NAME,EXISTING_COB_NATIONAL_PAYER_ID,EXISTING_COB_SUBSCRIBER_ID,EXISTING_COB_SUBSCRIBER_FIRST_NAME,EXISTING_COB_SUBSCRIBER_LAST_NAME,EXISTING_COB_SUBSCRIBER_DOB,EXISTING_COB_SUBSCRIBER_EMPLOYMENT_STATUS,EXISTING_COB_RELATIONSHIP,EXISTING_COB_MEMBER_ID,EXISTING_COB_FAMILY_SEQUENCE_NUMBER,EXISTING_COB_FIRST_NAME,EXISTING_COB_LAST_NAME,EXISTING_COB_DOB,EXISTING_COB_GROUP_NAME,EXISTING_COB_MEMBER_EMPLOYMENT_STATUS,EXISTING_COB_BUSINESS_MODEL,EXISTING_COB_COVERAGE_TYPE,EXISTING_COB_INITIAL_COVERAGE_DATE,EXISTING_COB_CURRENT_COVERAGE_START_DATE,EXISTING_COB_COVERAGE_EXPIRED_DATE,COB_STATE,COVERAGE_OVERLAP_START_DATE,COVERAGE_OVERLAP_END_DATE,EXISTING_COB_VERIFY_DATE,EXISTING_COB_INDICATOR,EXISTING_COB_CODE,PRIMACY_DETERMINATION_CODE,COB_CLASSIFICATION_INDICATOR,PAYER_PRIMACY
LongSage,COB04WK2OVERLAPSTART,1245319599,986350889P1,,2,1,355868078P1,,,Alexander,,Walker,,19480510,3236,2,1,894 Mary Inlet,,Elizabethhaven,SD,,96831,1001125649,,mccannsylvia@gmail.com,,,,,3,1.0,MH,0,,,,1.0,,20210415,20210215,20220215,,,Intriq Medical,,454112560P1,Alexander,Walker,19480510,0.0,0,454112560P1,,Alexander,Walker,19480510,HealthPro,0.0,1,MH,20201118,20210325,20220325,NJ,20210325,20220215,,,,U007,,
LongSage,COB04WK2PBM,1245319599,475706518P1,,2,1,408423158P1,,,Lisa,,Higgins,,19521219,4841,2,0,88088 Joseph Haven,,Paulshire,NH,,73353,1001124322,,lcollins@perez.net,GRP01024,GMedicPlus,Cook and Sons,,3,2.0,33,2,,,,0.0,,20210121,20210505,20220505,20210131.0,20220131.0,Aristocrat,,326814435P1,Lisa,Higgins,19521219,1.0,0,326814435P1,,Lisa,Higgins,19521219,HealthPro,,3,33,20210404,20210312,20220312,NJ,20210505,20220312,,,,U006,,
LongSage,COB04Test1,1245319599,502336685P1,,1,0,502336685P1,,,Mary,,Williams,,19510215,8468,1,9,070 Philip Burg Suite 189,,Theresamouth,VA,,21875,1001126068,,bthomas@white.com,,,,,3,2.0,98,1,,,,1.0,,20210419,20201230,20211230,20201230.0,20211230.0,Grey Leaf,,979604439P1,Mary,Williams,19510215,3.0,0,979604439P1,,Mary,Williams,19510215,HealthPro,3.0,1,98,20210421,20210406,20220406,PA,20210406,20211230,,,,U021,,
LongSage,COB04WK2OtherPayName,1245319599,239401120P1,,1,0,239401120P1,,,Holly,,Norton,,19840926,5873,2,2,31686 Kristin Forest,,Port Andrew,DE,,44353,1001129236,,rachel95@cortez.com,GRP01023,HealthPro,Ray Ltd,1.0,3,1.0,33,2,,,,,,20210131,20210203,20220203,20210306.0,20220306.0,Aristocrat,,946461764P1,Sean,Mcmahon,19881002,3.0,1,946461764P1,,Ian,Mendoza,20070602,GMedicPlus,3.0,1,33,20210224,20210112,20220112,ME,20210203,20220112,,,,D001,,
LongSage,COB04DIFFGRPNAME,1245319599,211920617P1,,2,1,614125084P1,,,Samantha,,Collins,,19640730,7817,2,1,95861 Casey Manor,,Lake Michael,AZ,,65714,1001127640,,suareztina@young.com,GRP01023,HealthPro,"Perez, Brooks and Rivera",1.0,3,1.0,35,2,,,,,,20210113,20201121,20211121,,,LongSage,,212322984P1,Samantha,Collins,19640730,,0,212322984P1,,Samantha,Collins,19640730,HealthPro,3.0,1,35,20210405,20210325,20220325,MA,20210325,20211121,,,,D001,,
LongSage,COB04WK2RXID,1245319599,772622512P1,,2,1,833685079P1,,,Michael,,Vega,,20060807,5146,1,2,701 Michael Valleys,,South Cody,WA,,81922,1001127238,,steve46@gmail.com,GRP01024,GMedicPlus,,,3,2.0,88,2,,,,,,20160927,20210216,20220216,20210516.0,20220516.0,Aristocrat,,618020180P1,Timothy,Stafford,20090312,1.0,1,618020180P1,,Emily,Kelly,19660428,HealthPro,1.0,1,88,20210218,20210217,20220217,PA,20210217,20220216,,,,D010,,
LongSage,COB04WK2DEPEMPSTATUS,1245319599,427493851P1,,2,1,925221097P1,,,Angela,,Jenkins,,19450214,539,2,1,792 Sims Crescent,,Martinland,WV,,59724,1001125460,,ashleyreeves@hotmail.com,,,,,3,1.0,1,0,,,,1.0,,20201206,20210501,20220501,,,Cope Health,,246928047P1,Angela,Jenkins,19450214,0.0,0,246928047P1,,Angela,Jenkins,19450214,HealthPro,0.0,1,1,20210515,20210107,20220107,MS,20210501,20220107,,,,U007,,
LongSage,COB04Test1,1245319599,957214648P1,,2,1,808043701P1,,,Sierra,,Day,,20150818,2778,2,1,287 Jeff Mission Apt. 388,,South Jonathan,PA,,53490,1001126576,,jacksonanthony@gmail.com,GRP01023,HealthPro,,,3,1.0,1,1,,,,,,20210309,20210311,20220311,,,Caprock,,246936638P1,Mary,Williams,20131222,3.0,1,246936638P1,,Ashley,Miller,20051016,GMedicPlus,2.0,1,1,20210516,20210104,20220104,KY,20210311,20220104,,,,D002,,
LongSage,COB04DIFFADDLINE1,1245319599,980473081P1,,2,2,666499576P1,,,Anna,,Patterson,,20000416,1409,2,9,Unit 9147 Box 7450,,New Francisco,CT,,55060,1001130419,,corey95@yahoo.com,GRP01023,HealthPro,"Richardson, Sullivan and Oliver",0.0,3,2.0,MH,1,,,,,,20210408,20210312,20220312,20210505.0,20220505.0,LongSage,,549362479P1,Anna,Patterson,20000416,,0,549362479P1,,Anna,Patterson,20000416,GMedicPlus,,1,MH,20210430,20201220,20211220,HI,20210312,20211220,,,,D011,,
LongSage,COB04WK2PRIMACY,1245319599,706240324P1,,1,0,706240324P1,,,Douglas,,Simpson,,19500330,7402,2,1,633 Kevin Forest,,Port James,ID,,83013,1001124791,,melanie97@palmer.org,,,,,3,1.0,52,1,,,,1.0,,20210120,20210224,20220224,,,Aristocrat,,994205177P1,Jacob,Fletcher,19481129,0.0,1,994205177P1,,Douglas,Simpson,19500330,HealthPro,,1,52,20201204,20210410,20220410,RI,20210410,20220224,,,,U007,,
LongSage,COB04DIFFGRPNAME,1245319599,199846485P1,,1,0,199846485P1,,,Maureen,,Grant,,19530524,2780,1,9,1123 Horne Throughway Apt. 260,,Barnesland,OR,,78574,1001124291,,bryantdavid@hotmail.com,GRP01024,GMedicPlus,Brown-White,,3,2.0,MH,0,,,,0.0,,20210323,20210222,20220222,20201123.0,20211123.0,Cope Health,,948052094P1,Diane,Gonzalez,19500223,3.0,1,948052094P1,,Maureen,Grant,19530524,HealthPro,,3,MH,20210519,20210321,20220321,SC,20210321,20220222,,,,U006,,
LongSage,COB04WK2COBINDICATOR,1245319599,569476648P1,,1,0,569476648P1,,,Michael,,Paul,,19550122,8348,2,1,077 Larry Road,,Susanland,DE,,60019,1001130207,,kristinsimon@costa.com,GRP01023,HealthPro,Cox-Duffy,0.0,3,2.0,AL,2,,,,,,20210418,20210516,20220516,20201231.0,20211231.0,LongSage,,648123706P1,Michael,Paul,19550122,,0,648123706P1,,Michael,Paul,19550122,GMedicPlus,,1,AL,20210327,20210517,20220517,WV,20210517,20220516,,,,D011,,
LongSage,COB04WK2RXID,1245319599,517792636P1,,2,1,970208103P1,,,Robin,,Jones,,20100506,291,1,2,USS Hoffman,,Glenntown,HI,,78390,1001126681,,stacy38@johnson-hoover.com,GRP01023,HealthPro,Johnston-Li,1.0,3,1.0,1,0,,,,,,20201227,20210519,20220519,,,Intriq Medical,,280108027P1,Christopher,Young,19720713,1.0,1,280108027P1,,Angela,Davis,20020130,HealthPro,2.0,1,1,20201222,20210118,20220118,MO,20210519,20220118,,,,D002,,
LongSage,COB04WK2OVERLAPEND,1245319599,603006793P1,,2,1,248600583P1,,,Christopher,,Wilkins,,19781005,2785,2,0,30455 Brock Meadows Suite 695,,South Grace,SD,,58869,1001127947,,nicole05@cook.info,GRP01023,HealthPro,Joseph-Payne,2.0,3,1.0,1,2,,,,,,20210316,20210108,20220108,,,LongSage,,555879694P1,Christopher,Wilkins,19781005,,0,555879694P1,,Christopher,Wilkins,19781005,GMedicPlus,,1,1,20201220,20210430,20220430,LA,20210430,20220108,,,,D004,,
LongSage,COB04WK2OtherPayName,1245319599,669692190P1,,2,1,239328127P1,,,William,,Cochran,,19531024,2236,1,2,911 Chaney Wells,,Kimshire,OH,,48736,1001124389,,christopher22@lambert.com,GRP01023,HealthPro,Smith-Nelson,,3,2.0,33,1,,,,0.0,,20201205,20210130,20220130,20210124.0,20220124.0,Aristocrat,,681263297P1,William,Cochran,19531024,1.0,0,681263297P1,,William,Cochran,19531024,HealthPro,,3,33,20201125,20210122,20220122,NJ,20210130,20220122,,,,U006,,
LongSage,COB04DIFFADDLINE1,1245319599,663266343P1,,2,1,646152899P1,,,Michael,,Rogers,,19540523,5692,2,0,6880 Reid Green,,Johnsonberg,WA,,80663,1001124400,,jessicacuevas@hotmail.com,GRP01023,HealthPro,"Kelly, Doyle and Jordan",,3,2.0,33,1,,,,1.0,,20210406,20210402,20220402,20210316.0,20220316.0,Aristocrat,,476469158P1,Michael,Rogers,19540523,1.0,0,476469158P1,,Michael,Rogers,19540523,HealthPro,,3,33,20210318,20210411,20220411,IN,20210411,20220402,,,,U006,,
LongSage,COB04WK2NEWBORN,1245319599,862156047P1,,2,1,236521615P1,,,Scott,,Gardner,,19790205,6261,2,1,9691 Kelly Gardens Apt. 173,,Gibbsbury,SC,,17983,1001129719,,lewismelissa@hall-love.com,GRP01023,HealthPro,"Acosta, Kim and Adams",1.0,3,1.0,MH,2,,,,,,20210405,20210415,20220415,,,LongSage,,333086537P1,Scott,Gardner,19790205,,0,333086537P1,,Scott,Gardner,19790205,GMedicPlus,,1,MH,20210207,20201128,20211128,TN,20210415,20211128,,,,D003,,
LongSage,COB04WK2OVERLAPSTART,1245319599,268985670P1,,1,0,268985670P1,,,Ronald,,Lowe,,19531016,7902,2,1,"PSC 7245, Box 9841",,Hudsonfort,SC,,82735,1001125104,,osmith@gmail.com,GRP01024,GMedicPlus,Richardson-Ramirez,3.0,1,,MH,1,0.0,,,1.0,,20210419,20201213,20211213,,,Aristocrat,,470769035P1,Ronald,Lowe,19510123,,1,470769035P1,,Ronald,Lowe,19531016,GMedicPlus,,3,MH,20210316,20210125,20220125,WI,20210125,20211213,,,,U007,,
LongSage,COB04WK2SUBEMPSTATUS,1245319599,322782024P1,,1,0,322782024P1,,,Stacey,,Grant,,19510112,5711,1,0,6326 Coleman Station Apt. 219,,North Edwin,ND,,80477,1001126347,,powersadrian@morris-green.com,,,,,3,0.0,1,0,,,,1.0,,20201214,20210429,20220429,,,Cope Health,,869290875P1,Morgan,Ray,19550314,2.0,1,869290875P1,,Stacey,Grant,19510112,HealthPro,,2,1,20210504,20201126,20211126,OK,20210429,20211126,,,,U041,,
LongSage,COB04WK2PRIMACYDET,1245319599,443812192P1,,2,1,455777984P1,,,Todd,,Jones,,19870115,4568,2,1,595 Dawn Ferry,,Collinshaven,VA,,36239,1001127108,,sherry08@hotmail.com,GRP01024,GMedicPlus,"Ellison, Robinson and Washington",1.0,3,1.0,88,1,,,,,,20210108,20210126,20220126,,,LongSage,,974881724P1,Todd,Jones,19870115,,0,974881724P1,,Todd,Jones,19870115,GMedicPlus,,1,88,20210513,20210504,20220504,ID,20210504,20220126,,,,D003,,
LongSage,COB04WK2OtherPayName,1245319599,763433703P1,,1,0,763433703P1,,,Daniel,,Miller,,19630328,1308,1,9,26330 Rangel Rapid,,Smithchester,FL,,74943,1001127653,,lmcdonald@burns.com,GRP01024,GMedicPlus,"Hutchinson, Roberts and Keller",1.0,3,1.0,MH,2,,,,,,20201223,20201208,20211208,,,LongSage,,255753568P1,Daniel,Miller,19630328,,0,255753568P1,,Daniel,Miller,19630328,GMedicPlus,,1,MH,20210215,20210410,20220410,VT,20210410,20211208,,,,D003,,
LongSage,COB04WK2PBM,1245319599,349021552P1,,2,2,763723152P1,,,Michelle,,Freeman,,20111019,1159,2,1,26916 James Wells Suite 643,,Carrolltown,MO,,60456,1001128616,,stephenscott@frazier-salinas.biz,GRP01023,HealthPro,,,3,1.0,52,1,,,,,,20201127,20210426,20220426,,,LongSage,,114451587P1,Michelle,Freeman,20111019,,0,114451587P1,,Michelle,Freeman,20111019,HealthPro,,1,52,20201217,20210520,20220520,MA,20210520,20220426,,,,D004,,
LongSage,COB04WK2CCXD,1245319599,978040826P1,,2,1,892338381P1,,,April,,Stephenson,,19600923,6220,2,2,434 Sherman Shores Suite 492,,Lanechester,MI,,8324,1001129234,,dorseyluis@moore.com,GRP01024,GMedicPlus,"Moreno, Jimenez and Poole",1.0,3,1.0,33,2,,,,,,20210309,20210402,20220402,,,Grey Leaf,,383570220P1,Sarah,Trevino,19780817,1.0,2,383570220P1,,Cody,Smith,19530829,HealthPro,3.0,1,33,20210416,20210122,20220122,IL,20210402,20220122,,,,D001,,
LongSage,COB04WK2RXID,1245319599,214507325P1,,2,1,327537867P1,,,Thomas,,Lopez,,19550109,9186,2,2,USNV Davis,,Careyton,WA,,59705,1001124381,,smartinez@kaufman-rocha.biz,GRP01024,GMedicPlus,Smith-Simmons,,3,2.0,AL,0,,,,0.0,,20210217,20201216,20211216,20210310.0,20220310.0,Aristocrat,,298905645P1,Thomas,Lopez,19550109,3.0,0,298905645P1,,Thomas,Lopez,19550109,GMedicPlus,,3,AL,20210430,20201204,20211204,AZ,20201216,20211204,,,,U006,,
LongSage,COB04DIFFGRPNAME,1245319599,209024717P1,,1,0,209024717P1,,,Theresa,,Rogers,,19880521,4266,1,9,9308 Lisa Divide,,West Sara,ND,,11068,1001126591,,catherinesmith@gmail.com,GRP01023,HealthPro,,,3,1.0,AL,2,,,,,,20201208,20210328,20220328,,,LongSage,,978562670P1,Theresa,Rogers,19880521,,0,978562670P1,,Theresa,Rogers,19880521,GMedicPlus,,1,AL,20201221,20201208,20211208,TX,20210328,20211208,,,,D004,,
LongSage,COB04WK2SUBID,1245319599,691977619P1,,2,1,146582360P1,,,Kelly,,Kelley,,19550923,5350,1,0,550 Jenna Circles,,Burgessland,MI,,36774,1001130063,,wilsonmichelle@clark-wong.org,GRP01023,HealthPro,Reynolds-Garrison,0.0,3,1.0,MH,2,,,,,,20201216,20210418,20220418,,,Aristocrat,,986618461P1,Scott,Ellis,19691220,3.0,1,986618461P1,,Lance,Anderson,19890915,GMedicPlus,3.0,1,MH,20210125,20210409,20220409,DE,20210418,20220409,,,,D001,,
LongSage,COB03Test1,1245319599,920833165P1,,1,0,920833165P1,,,Melanie,,Hawkins,,19660316,9173,1,9,34264 Michael Cliffs,,Currymouth,HI,,30251,1001128096,,hallraymond@gmail.com,GRP01023,HealthPro,Adams Group,2.0,3,2.0,98,1,,,,,,20201229,20210325,20220325,20210227.0,20220227.0,Grey Leaf,,708107419P1,Michelle,Horne,19960519,1.0,1,708107419P1,,Kimberly,Mason,19930904,GMedicPlus,1.0,1,98,20210122,20210405,20220405,ID,20210405,20220325,,,,D011,,
LongSage,COB04WK2PHARMGRPNBR,1245319599,897120300P1,,2,1,475098104P1,,,James,,Davila,,19551120,3287,1,2,5342 Sabrina Haven Suite 428,,Elainebury,MI,,68934,1001129768,,aanderson@yahoo.com,GRP01023,HealthPro,"Gonzales, Fox and Hill",0.0,3,1.0,1,1,,,,,,20210501,20201218,20211218,,,Intriq Medical,,659434841P1,Mark,Gonzalez,19980829,2.0,2,659434841P1,,Carlos,Davidson,19690607,GMedicPlus,2.0,1,1,20201126,20201221,20211221,PA,20201221,20211218,,,,D002,,
LongSage,COB04WK2CCXD,1245319599,246324043P1,,1,0,246324043P1,,,Carlos,,Smith,,19530918,3372,1,2,731 Marshall Lights,,Port Jasonton,MI,,21138,1001124222,,vjones@yahoo.com,GRP01024,GMedicPlus,Hart-Adams,,3,2.0,AL,1,,,,1.0,,20210417,20210509,20220509,20210406.0,20220406.0,Caprock,,331244633P1,Tara,Thompson,19550427,2.0,1,331244633P1,,Carlos,Smith,19530918,GMedicPlus,,3,AL,20201206,20201220,20211220,TX,20210509,20211220,,,,U006,,
LongSage,COB03Test1,1245319599,665754917P1,,2,1,665754918P1,,,Corey,,Herman,,19460526,323,2,1,7448 Dale Lodge,,West William,NM,,83314,1001125502,,scottwelch@gmail.com,,,,,3,1.0,52,1,,,,1.0,,20210407,20210425,20220425,,,Intriq Medical,,146937676P1,Corey,Herman,19460526,0.0,0,146937676P1,,Corey,Herman,19460526,HealthPro,0.0,1,52,20210323,20210416,20220416,OK,20210425,20220416,,,,U007,,
LongSage,COB04WK2CCXD,1245319599,818900179P1,,2,1,965085336P1,,,Daniel,,Davenport,,19450524,6782,1,9,9033 Jose Loop Suite 206,,Dylanberg,LA,,98564,1001124331,,villarrealmatthew@yahoo.com,GRP01024,GMedicPlus,"Haynes, Ramirez and Morris",,3,2.0,AL,0,,,,0.0,,20210121,20210511,20220511,20201118.0,20211118.0,Cope Health,,254267562P1,Daniel,Davenport,19450524,3.0,0,254267562P1,,Daniel,Davenport,19450524,GMedicPlus,,3,AL,20210501,20210208,20220208,PA,20210511,20220208,,,,U006,,
LongSage,COB04WK2OVERLAPEND,1245319599,219041654P1,,2,1,772256952P1,,,Alison,,Bishop,,19780726,1942,2,2,5262 Baker Brook Apt. 084,,South Christopherside,ME,,94525,1001128128,,shepardjeffery@salinas-williams.com,GRP01024,GMedicPlus,Jackson Group,1.0,3,1.0,52,1,,,,,,20210329,20210506,20220506,,,LongSage,,897454206P1,Alison,Bishop,19780726,,0,897454206P1,,Alison,Bishop,19780726,GMedicPlus,,1,52,20210311,20210117,20220117,VA,20210506,20220117,,,,D003,,
LongSage,COB01Test1,1245319599,501558325P1,,1,0,501558325P1,,,Shane,,Martinez,,19521110,6820,2,2,65065 Miller Stravenue Suite 597,,Jenniferchester,TX,,83807,1001124194,,jamessimpson@hotmail.com,GRP01023,HealthPro,,,3,2.0,47,1,,,,1.0,,20210115,20210219,20220219,20210430.0,20220430.0,Intriq Medical,,185097634P1,Gary,Williams,19520125,2.0,1,185097634P1,,Shane,Martinez,19521110,HealthPro,,3,47,20210222,20210301,20220301,MD,20210301,20220219,,,,U006,,
LongSage,COB01Test1,1245319599,378219250P1,,2,1,199984122P1,,,Micheal,,Benson,,20120101,5150,1,9,0263 Jason Unions,,Michaelbury,MD,,58932,1001128049,,suzannemills@hotmail.com,GRP01024,GMedicPlus,,,3,1.0,88,2,,,,,,20210108,20210328,20220328,,,Cope Health,,356911120P1,Olivia,Santiago,19961024,3.0,1,356911120P1,,Jeremiah,Atkins,19670305,HealthPro,2.0,1,88,20210302,20210418,20220418,MD,20210418,20220328,,,,D002,,
LongSage,COB04WK2PHARMGRPNBR,1245319599,653219942P1,,2,1,408055583P1,,,Andrew,,Frazier,,19820913,6245,2,9,2030 Michael Greens,,Margaretmouth,SD,,53177,1001128009,,andrew48@cole-king.com,GRP01023,HealthPro,"Davis, Larsen and Dixon",1.0,3,1.0,1,0,,,,,,20210306,20210120,20220120,,,Aristocrat,,363977662P1,Dustin,Mathis,20000824,3.0,2,363977662P1,,Cynthia,Allen,20000424,HealthPro,1.0,1,1,20201127,20201213,20211213,ND,20210120,20211213,,,,D004,,
LongSage,COB04DIFFPAYERAREA,1245319599,429582512P1,,1,0,429582512P1,,,Jessica,,Clarke,,19530213,8411,1,1,41075 Andre Forest Suite 656,,Hallfort,MO,,77192,1001124572,,brookeellis@yahoo.com,,,,,3,1.0,33,1,,,,0.0,,20210309,20210124,20220124,,,Cope Health,,200689084P1,John,Wilson,19450401,0.0,1,200689084P1,,Jessica,Clarke,19530213,HealthPro,,1,33,20210323,20210505,20220505,OR,20210505,20220124,,,,U007,,
LongSage,COB04WK2COBINDICATOR,1245319599,627717380P1,,2,1,178930072P1,,,Victor,,Collins,,20150502,6293,1,9,75089 Daniel Station Suite 346,,Rodriguezmouth,IA,,18641,1001129728,,james16@hotmail.com,GRP01023,HealthPro,Goodman-Wall,0.0,3,1.0,98,0,,,,,,20210212,20210302,20220302,,,Aristocrat,,408521282P1,Patrick,Mack,19810713,3.0,2,408521282P1,,Jeremy,Contreras,20180527,GMedicPlus,2.0,1,98,20201219,20210118,20220118,DE,20210302,20220118,,,,D002,,
LongSage,COB04WK2RXID,1245319599,416517952P1,,1,0,416517952P1,,,Crystal,,Clark,,19551027,9335,2,1,5800 Christopher Freeway,,Michaelfort,NV,,49586,1001124662,,danielle89@kelley-hall.org,,,,,3,1.0,33,2,,,,0.0,,20210321,20210505,20220505,,,Intriq Medical,,328123627P1,Nicholas,Houston,19480722,0.0,1,328123627P1,,Crystal,Clark,19551027,HealthPro,,1,33,20210107,20201211,20211211,ND,20210505,20211211,,,,U007,,
LongSage,COB04WK2RXID,1245319599,315127822P1,,2,1,943450937P1,,,Lisa,,Wallace,,20170120,1346,1,1,370 Kevin Lodge Apt. 268,,Rogersfurt,VT,,92340,1001129321,,alejandra43@fisher.com,GRP01024,GMedicPlus,,,3,1.0,52,0,,,,,,20210412,20201227,20211227,,,Caprock,,718175712P1,John,Miller,19561115,2.0,1,718175712P1,,Nicole,Klein,19690416,HealthPro,2.0,1,52,20201227,20210407,20220407,HI,20210407,20211227,,,,D002,,
LongSage,COB04WK2COBINDICATOR,1245319599,486462589P1,,2,1,191253988P1,,,Steven,,Acosta,,19560321,641,2,0,841 Cory Stravenue,,South Henry,IA,,81289,1001129438,,joshuanelson@miller.com,GRP01024,GMedicPlus,Pena-Ali,0.0,3,2.0,35,2,,,,,,20201230,20210312,20220312,20210106.0,20220106.0,LongSage,,798799854P1,Steven,Acosta,19560321,,0,798799854P1,,Steven,Acosta,19560321,GMedicPlus,,1,35,20210315,20210327,20220327,MO,20210327,20220312,,,,D011,,
LongSage,COB01Test1,1245319599,298526112P1,,2,2,121390107P1,,,Ivan,,Estrada,,19980116,2545,2,1,5731 James Oval Suite 189,,West Stephanie,DE,,42349,1001129484,,dustin50@hotmail.com,GRP01023,HealthPro,Smith-Phillips,2.0,3,1.0,AL,1,,,,,,20210322,20210119,20220119,,,LongSage,,427830913P1,Ivan,Estrada,19980116,,0,427830913P1,,Ivan,Estrada,19980116,HealthPro,,1,AL,20210311,20210411,20220411,NE,20210411,20220119,,,,D003,,
LongSage,COB02Test1,1245319599,445152849P1,,2,1,135724969P1,,,Katelyn,,Galvan,,19840701,2198,1,1,90206 Lopez Club,,Reyeston,MD,,10171,1001129240,,nelsonstephanie@fuller.org,GRP01024,GMedicPlus,Murillo-Howell,0.0,3,1.0,MH,0,,,,,,20210508,20210426,20220426,,,Caprock,,696637466P1,Jane,Patrick,19571101,2.0,1,696637466P1,,Kelly,Sanchez,19520401,GMedicPlus,2.0,1,MH,20210419,20210509,20220509,KY,20210509,20220426,,,,D002,,
LongSage,COB04WK2SUBID,1245319599,676608791P1,,2,2,498788356P1,,,Gary,,Hernandez,,19801222,3108,1,0,7510 Travis Tunnel,,Amychester,OK,,80142,1001130137,,jamescampbell@arroyo.com,GRP01024,GMedicPlus,,,3,1.0,98,2,,,,,,20210503,20210401,20220401,,,Aristocrat,,661715427P1,Jessica,Lynch,19550109,1.0,1,661715427P1,,Samantha,Taylor,20050404,HealthPro,3.0,1,98,20210129,20201219,20211219,MA,20210401,20211219,,,,D001,,
LongSage,COB04WK2DEPEMPSTATUS,1245319599,490444248P1,,1,0,490444248P1,,,Jimmy,,Jones,,19931006,7024,2,9,188 Castro Parkway,,South Brandon,NH,,83639,1001127300,,pinedamathew@yahoo.com,GRP01024,GMedicPlus,Gallegos PLC,0.0,3,2.0,AL,0,,,,,,20150306,20210107,20220107,20210423.0,20220423.0,Caprock,,988612090P1,Brandon,Chambers,20190712,1.0,1,988612090P1,,Joyce,Peters,19940226,GMedicPlus,1.0,1,AL,20210502,20201221,20211221,AK,20210107,20211221,,,,D010,,
LongSage,COB04WK2PRIMACYDET,1245319599,785049278P1,,1,0,785049278P1,,,Kendra,,Obrien,,19610302,183,1,2,6521 Jefferson Lakes Suite 008,,Clarkchester,GA,,62086,1001126561,,feliciaberry@gmail.com,GRP01024,GMedicPlus,,,3,1.0,1,1,,,,,,20201123,20210327,20220327,,,Cope Health,,445328743P1,Colton,Stanton,19901005,2.0,1,445328743P1,,John,Howard,19840119,GMedicPlus,3.0,1,1,20210415,20201221,20211221,AZ,20210327,20211221,,,,D001,,
LongSage,COB04WK2OVERLAPSTART,1245319599,322554358P1,,1,0,322554358P1,,,Christopher,,King,,19511110,4325,1,1,311 David Valleys Apt. 703,,Smithburgh,WA,,17005,1001126440,,conleysteven@pitts.com,,,,,3,0.0,MH,0,,,,1.0,,20210311,20210218,20220218,,,Cope Health,,685265719P1,Veronica,Barber,19601110,2.0,1,685265719P1,,Christopher,King,19511110,GMedicPlus,,2,MH,20210316,20210211,20220211,MA,20210218,20220211,,,,U041,,
LongSage,COB04WK2PRIMACY,1245319599,563078779P1,,1,0,563078779P1,,,Jessica,,Stevenson,,19550209,4075,1,0,57226 Charles Point Apt. 293,,Lake Patriciahaven,NM,,85606,1001126257,,jennifer59@alvarez-guerra.com,,,,,3,0.0,1,2,,,,1.0,,20210514,20210227,20220227,,,Caprock,,356162502P1,Michael,Smith,19651005,3.0,1,356162502P1,,Jessica,Stevenson,19550209,HealthPro,,2,1,20210330,20210406,20220406,MT,20210406,20220227,,,,U041,,
LongSage,COB04DIFFNATPAYERID,1245319599,126541146P1,,2,2,126541147P1,,,Cynthia,,Jensen,,19800927,200,2,2,865 Jacqueline Fall,,Toddton,MS,,25304,1001127423,,mary85@yahoo.com,GRP01024,GMedicPlus,Wilson Group,1.0,3,1.0,MH,0,,,,,,20210121,20201229,20211229,,,LongSage,,781829617P1,Cynthia,Jensen,19800927,,0,781829617P1,,Cynthia,Jensen,19800927,GMedicPlus,,1,MH,20210110,20210125,20220125,KY,20210125,20211229,,,,D003,,
LongSage,COB04WK2EMPSTATUS,1245319599,447970660P1,,2,2,447970661P1,,,Jeremiah,,Baker,,20171225,431,1,1,8032 Keller Extension Suite 368,,Keithburgh,VA,,8821,1001127125,,fconner@hotmail.com,GRP01023,HealthPro,,,3,1.0,1,0,,,,,,20201125,20210116,20220116,,,Grey Leaf,,965905231P1,Kimberly,Bennett,19650129,1.0,1,965905231P1,,Joel,Marsh,19800513,GMedicPlus,3.0,1,1,20210118,20201228,20211228,GA,20210116,20211228,,,,D001,,
